0.069234	0.246148
0.998691	0.536153
0.910054	0.786104
0.802982	0.897746
0.527313	0.999253
0.337334	0.027200
0.002456	0.549493
0.163724	0.870025
0.399247	0.010256
0.744046	0.063604
0.938151	0.740882
0.579634	0.006382
0.839237	0.867312
0.116780	0.821158
0.094157	0.792047
0.053218	0.275532
0.044460	0.293884
0.006351	0.579442
0.999715	0.483127
0.415800	0.992859
0.462586	0.998598
0.172132	0.877495
0.458855	0.001696
0.147166	0.145729
0.875017	0.169300
0.950240	0.282552
0.266668	0.942217
0.296773	0.043164
0.185351	0.888582
0.659009	0.974042
0.745127	0.064210
0.968365	0.324973
0.624317	0.984299
0.950394	0.282870
0.923045	0.766520
0.023215	0.650586
0.148154	0.144747
0.052651	0.276665
0.709221	0.045878
0.222934	0.916214
0.086727	0.781435
0.902120	0.202847
0.866774	0.839819
0.012856	0.387347
0.382664	0.986037
0.003809	0.438404
0.884720	0.819359
0.807262	0.105551
0.999675	0.481977
0.895278	0.806194
0.837073	0.869299
0.480583	0.999623
0.009628	0.597649
0.840310	0.133681
0.867706	0.161190
0.196789	0.897572
0.647131	0.022138
0.628061	0.983322
0.986491	0.615440
0.778788	0.915063
0.082495	0.775118
0.839120	0.132580
0.906443	0.791211
0.129716	0.164010
0.645918	0.021766
0.688661	0.963041
0.954283	0.708871
0.057531	0.732853
0.538033	0.001449
0.879796	0.174800
0.551353	0.002644
0.749184	0.933483
0.612180	0.012747
0.875692	0.170068
0.354890	0.021520
0.947321	0.723391
0.086524	0.781137
0.693960	0.039154
0.951123	0.284388
0.096927	0.795859
0.935554	0.254453
0.963373	0.687845
0.220017	0.085742
0.120788	0.825881
0.953003	0.288366
0.013388	0.385072
0.470840	0.000851
0.431038	0.004779
0.486463	0.000183
0.586872	0.007605
0.872645	0.166630
0.786321	0.909903
0.197088	0.102201
0.997080	0.446044
0.563406	0.004037
0.031117	0.673633
0.737527	0.939979
0.764793	0.075872
0.834071	0.127983
0.956771	0.296629
0.425283	0.005614
0.164261	0.129487
0.903956	0.794651
0.001454	0.461892
0.003243	0.443145
0.664733	0.027916
0.071006	0.243166
0.942762	0.267703
0.128787	0.165036
0.002189	0.453265
0.280524	0.949255
0.012135	0.390511
0.056214	0.269666
0.995114	0.430272
0.941369	0.265068
0.000435	0.479157
0.002115	0.454056
0.239727	0.073083
0.548257	0.997666
0.467553	0.998946
0.034355	0.682140
0.867780	0.838730
0.072381	0.759117
0.927009	0.760121
0.902185	0.797064
0.702798	0.957026
0.009234	0.404353
0.429655	0.995027
0.995074	0.570010
0.100934	0.801241
0.637086	0.980840
0.495243	0.000023
0.991191	0.593441
0.327393	0.969262
0.466637	0.998886
0.022620	0.351311
0.886194	0.817576
0.784886	0.089099
0.008189	0.590121
0.426033	0.005501
0.177954	0.882474
0.634908	0.018544
0.463888	0.998694
0.962033	0.308883
0.566448	0.004435
0.702441	0.957184
0.030402	0.671690
0.388296	0.987363
0.784980	0.089164
0.283788	0.049165
0.020914	0.356905
0.384261	0.986420
0.646386	0.021909
0.983890	0.374101
0.148100	0.855200
0.901796	0.202410
0.811342	0.891237
0.913348	0.218676
0.738101	0.939668
0.753493	0.930977
0.339586	0.973569
0.142460	0.849522
0.928546	0.242418
0.253911	0.935247
0.295393	0.043781
0.728413	0.944778
0.864389	0.157625
0.631733	0.017666
0.995663	0.565712
0.203289	0.902446
0.003485	0.441071
0.130481	0.836832
0.807463	0.894293
0.594636	0.009038
0.287289	0.952498
0.931656	0.247664
0.987237	0.387750
0.544398	0.001975
0.649523	0.977119
0.685473	0.035673
0.031747	0.675325
0.493278	0.000045
0.908783	0.787917
0.530551	0.999066
0.367607	0.017846
0.007763	0.587764
0.821584	0.882862
0.794834	0.096177
0.142449	0.849510
0.316475	0.965101
0.997554	0.549401
0.283678	0.049218
0.306109	0.039124
0.951899	0.286020
0.998873	0.533558
0.158822	0.865510
0.896787	0.804237
0.886546	0.182853
0.762708	0.925423
0.853361	0.853746
0.525884	0.999330
0.289263	0.046580
0.000547	0.476615
0.122153	0.827462
0.014889	0.621108
0.733642	0.057946
0.339061	0.973391
0.054460	0.726924
0.080439	0.228028
0.000144	0.487992
0.545463	0.997929
0.988289	0.607584
0.494713	0.999972
0.250444	0.933269
0.422453	0.993950
0.983527	0.372713
0.669631	0.029654
0.071895	0.758313
0.682317	0.034425
0.707478	0.954921
0.416853	0.006962
0.727425	0.054716
0.820376	0.116126
0.077785	0.767832
0.514982	0.000225
0.845418	0.138494
0.592310	0.008595
0.815990	0.112507
0.537739	0.001426
0.966611	0.320350
0.997465	0.449711
0.999859	0.511878
0.140422	0.152576
0.000728	0.526968
0.114481	0.818394
0.933022	0.749983
0.290541	0.954012
0.322640	0.032514
0.000688	0.473771
0.922719	0.232962
0.666081	0.971611
0.480720	0.000372
0.970275	0.330173
0.026659	0.661085
0.942570	0.732663
0.594835	0.990924
0.083262	0.776278
0.869011	0.162612
0.165177	0.128660
0.605300	0.988786
