0.451946	0.060004
0.426851	0.571681
0.492958	0.307458
0.940028	0.421393
0.334701	0.523408
0.497102	0.307583
0.442423	0.060933
0.070995	0.452100
0.686645	0.633964
0.853043	0.239821
0.298634	0.102583
0.651934	0.697232
0.318973	0.449971
0.101944	0.609315
0.322800	0.494769
0.224332	0.149403
0.446872	0.814542
0.387230	0.338031
0.471425	0.534472
0.639342	0.713157
0.472442	0.526391
0.471758	0.532957
0.469105	0.512133
0.671368	0.666763
0.693836	0.612785
0.615882	0.352150
0.318491	0.464241
0.819548	0.200878
0.071744	0.485352
0.427238	0.571612
0.215496	0.751883
0.436380	0.815591
0.327548	0.412557
0.471941	0.531961
0.485801	0.807445
0.694837	0.609286
0.671555	0.416219
0.693822	0.467334
0.323923	0.423473
0.456071	0.500940
0.619689	0.355202
0.437338	0.568944
0.623070	0.730718
0.107679	0.621739
0.396775	0.068354
0.214412	0.157473
0.669789	0.669598
0.695251	0.472232
0.401104	0.571688
0.417881	0.816579
0.471777	0.519558
0.329264	0.512861
0.133123	0.665936
0.464005	0.549978
0.108041	0.295249
0.326452	0.506078
0.680835	0.647824
0.472318	0.523211
0.378082	0.564312
0.326910	0.414282
0.353723	0.547466
0.458839	0.059463
0.732473	0.129523
0.704432	0.541604
0.850590	0.236665
0.684566	0.639175
0.469445	0.512793
0.575452	0.327116
0.464808	0.506301
0.376749	0.345748
0.604751	0.343982
0.678190	0.428387
0.682656	0.437679
0.455457	0.500756
0.370270	0.560081
0.385079	0.339515
0.261202	0.123447
0.072576	0.495685
0.249723	0.130898
0.455305	0.500714
0.471674	0.308224
0.554424	0.063099
0.323277	0.496488
0.467365	0.544789
0.950737	0.480655
0.469136	0.512190
0.380128	0.343121
0.685038	0.638021
0.460828	0.553810
0.694666	0.609897
0.273261	0.116175
0.350967	0.371504
0.538237	0.313650
0.073503	0.415847
0.250637	0.130285
0.424599	0.318849
0.336520	0.393132
0.488680	0.058373
0.099835	0.313938
0.380965	0.342492
0.345562	0.538833
0.341489	0.533692
0.179779	0.190140
0.162817	0.704032
0.332455	0.519371
0.458135	0.501716
0.469167	0.512250
0.472157	0.530512
0.073475	0.416086
0.481639	0.058448
0.470427	0.537908
0.425208	0.571953
0.078861	0.382692
0.373608	0.348317
0.325947	0.504720
0.076099	0.397515
0.469348	0.308452
0.580570	0.765509
0.340027	0.387107
0.696226	0.475813
0.452142	0.561399
0.422189	0.572350
0.169415	0.201540
0.695723	0.606024
0.706558	0.114224
0.346596	0.810250
0.569320	0.065543
0.336506	0.526396
0.695603	0.606477
0.213612	0.750487
0.622656	0.731127
0.071419	0.479882
0.651451	0.088640
0.491454	0.307434
0.643240	0.377601
0.428545	0.571359
0.533688	0.312542
0.701488	0.501021
0.344053	0.537004
0.397268	0.570948
0.464463	0.309028
0.335382	0.395234
0.357141	0.364212
0.420905	0.572479
0.362036	0.812992
0.621877	0.731894
0.731616	0.128980
0.463946	0.505484
0.412492	0.572771
0.330171	0.514819
0.702414	0.571689
0.320408	0.438826
0.497883	0.307616
0.372111	0.349587
0.178296	0.191718
0.342860	0.382658
0.940375	0.422826
0.127592	0.657487
0.676955	0.656036
0.703125	0.565438
0.509671	0.308503
0.452406	0.561213
0.318503	0.458447
0.336680	0.392842
0.704394	0.544389
0.095537	0.593744
0.649865	0.385225
0.708903	0.115516
0.338235	0.529073
0.225710	0.759108
0.466385	0.546468
0.504629	0.802104
0.944592	0.441978
0.576289	0.327515
0.072790	0.422422
0.399835	0.816496
0.952413	0.497065
0.187892	0.729287
0.279896	0.789102
0.413023	0.572780
0.762420	0.150228
0.381161	0.565722
0.627744	0.362141
0.357367	0.363960
0.700218	0.585917
0.319153	0.475012
0.375306	0.814738
0.704384	0.544887
0.924764	0.370808
0.378634	0.564575
0.465565	0.507094
0.456909	0.310175
0.339817	0.387450
0.334873	0.396199
0.203347	0.742524
0.214561	0.157348
0.466901	0.508695
0.430151	0.571012
0.073401	0.503535
0.318771	0.470562
0.220135	0.152755
0.304612	0.099697
0.468439	0.058891
0.184257	0.185471
0.318465	0.461661
0.371548	0.814300
0.646378	0.381127
0.318468	0.462494
0.372603	0.349167
0.450778	0.562327
0.598532	0.339872
0.318530	0.465735
0.339821	0.387443
0.489036	0.058372
0.551002	0.782959
0.268713	0.118853
0.429799	0.571092
0.329461	0.513294
0.402714	0.328683
0.449293	0.563275
0.594318	0.337259
0.480718	0.307608
0.702943	0.512038
0.075436	0.518481
0.177700	0.719640
0.378061	0.564302
0.624661	0.729127
0.088771	0.574578
0.374913	0.347234
0.350543	0.372038
0.450683	0.500012
0.407592	0.572510
0.404566	0.572194
0.476008	0.058588
0.938421	0.414998
0.616328	0.352501
0.701428	0.578730
0.617892	0.353744
0.126306	0.655444
0.376474	0.073291
0.639868	0.712537
0.427873	0.571492
0.444424	0.565970
0.479604	0.058490
0.464376	0.505881
0.095535	0.593737
0.113507	0.633236
0.394799	0.570371
0.905188	0.324303
0.472271	0.529520
