0.450000	0.500000
0.454987	0.500630
0.459737	0.502500
0.464021	0.505551
0.467619	0.509686
0.470333	0.514773
0.471985	0.520645
0.472428	0.527111
0.471547	0.533952
0.469262	0.540933
0.465533	0.547805
0.460361	0.554313
0.453787	0.560200
0.445897	0.565216
0.436814	0.569125
0.426701	0.571708
0.415757	0.572771
0.404213	0.572149
0.392327	0.569714
0.380380	0.565377
0.368669	0.559091
0.357499	0.550853
0.347182	0.540709
0.338022	0.528751
0.330314	0.515120
0.324336	0.500000
0.320340	0.483620
0.318547	0.466249
0.319140	0.448189
0.322261	0.429775
0.328003	0.411364
0.336410	0.393332
0.347471	0.376063
0.361119	0.359946
0.377233	0.345363
0.395635	0.332681
0.416092	0.322250
0.438322	0.314385
0.461994	0.309368
0.486733	0.307437
0.512132	0.308779
0.537748	0.313526
0.563121	0.321750
0.587774	0.333460
0.611225	0.348600
0.632995	0.367046
0.652621	0.388608
0.669658	0.413031
0.683694	0.439998
0.694359	0.469130
0.701327	0.500000
0.704333	0.532130
0.703169	0.565003
0.697699	0.598071
0.687859	0.630764
0.673661	0.662499
0.655195	0.692691
0.632630	0.720762
0.606215	0.746155
0.576272	0.768341
0.543197	0.786832
0.507455	0.801188
0.469568	0.811031
0.430116	0.816048
0.389720	0.816001
0.349036	0.810735
0.308747	0.800178
0.269545	0.784352
0.232125	0.763366
0.197171	0.737423
0.165341	0.706817
0.137259	0.671931
0.113503	0.633229
0.094590	0.591254
0.080968	0.546620
0.073009	0.500000
0.070995	0.452120
0.075115	0.403746
0.085462	0.355669
0.102021	0.308697
0.124675	0.263638
0.153200	0.221286
0.187269	0.182412
0.226451	0.147744
0.270223	0.117955
0.317970	0.093655
0.368998	0.075374
0.422541	0.063553
0.477774	0.058537
0.533827	0.060561
0.589796	0.069752
0.644758	0.086118
0.697789	0.109547
0.747976	0.139809
0.794434	0.176555
0.836323	0.219320
0.872861	0.267530
0.903336	0.320511
0.927126	0.377495
0.943704	0.437630
